0.64578073	0.35667067	0.35501933	0.64252376	0.31230337	0.58264215	0.57440453	0.30649319	
0.64532342	0.35610458	0.35546963	0.64309915	0.31161651	0.58219998	0.57500721	0.30667416	
0.64522507	0.35518936	0.35627210	0.64331172	0.31062621	0.58234519	0.57584148	0.30634646	
0.64612482	0.35428508	0.35606501	0.64352256	0.31045555	0.58248926	0.57569484	0.30602143	
0.64666192	0.35474084	0.35550265	0.64308600	0.31059624	0.58302876	0.57531092	0.30539237	
0.64684161	0.35554654	0.35459027	0.64301190	0.31023469	0.58379750	0.57550461	0.30446425	
0.64701985	0.35534682	0.35368888	0.64393972	0.30987602	0.58358155	0.57569676	0.30435770	
0.64655011	0.35479389	0.35415245	0.64450087	0.30921099	0.58313138	0.57628975	0.30455697	
0.64643828	0.35389294	0.35496668	0.64470076	0.30824467	0.58326952	0.57711274	0.30424621	
0.64732484	0.35300277	0.35477141	0.64489903	0.30809705	0.58340654	0.57695356	0.30393792	
0.64785005	0.35347135	0.35422209	0.64444873	0.30825828	0.58393923	0.57655900	0.30332765	
0.64801909	0.35428856	0.35332393	0.64435962	0.30791548	0.58469958	0.57674345	0.30242018	
0.64818676	0.35410014	0.35243659	0.64527246	0.30757538	0.58447423	0.57692645	0.30233324	
0.64770532	0.35355961	0.35291262	0.64582023	0.30693109	0.58401641	0.57751025	0.30254987	
0.64758078	0.35267210	0.35373797	0.64600820	0.30598745	0.58414784	0.57832246	0.30225512	
0.64845491	0.35179522	0.35355379	0.64619465	0.30586173	0.58427820	0.57815133	0.30196276	
0.64896891	0.35227590	0.35301675	0.64573140	0.30604238	0.58480437	0.57774668	0.30137021	
0.64912791	0.35310393	0.35213197	0.64562818	0.30571733	0.58555678	0.57792234	0.30048233	
0.64928563	0.35292614	0.35125785	0.64652695	0.30539488	0.58532247	0.57809661	0.30041399	
0.64879315	0.35239727	0.35174565	0.64706210	0.30477016	0.58485742	0.57867164	0.30064706	
0.64865668	0.35152246	0.35258140	0.64723884	0.30384807	0.58498247	0.57947361	0.30036749	
0.64951909	0.35065807	0.35240769	0.64741418	0.30374305	0.58510649	0.57929114	0.30009017	
0.65002253	0.35115017	0.35188218	0.64693874	0.30394212	0.58562649	0.57887682	0.29951446	
0.65017208	0.35198840	0.35101001	0.64682221	0.30363391	0.58637132	0.57904414	0.29864510	
0.65032042	0.35182061	0.35014833	0.64770777	0.30332817	0.58612853	0.57921013	0.29859438	
0.64981755	0.35130275	0.35064717	0.64823104	0.30272205	0.58565661	0.57977681	0.29884304	
0.64966979	0.35043984	0.35149276	0.64839724	0.30182034	0.58577561	0.58056904	0.29857787	
0.65052119	0.34958726	0.35132887	0.64856210	0.30173499	0.58589362	0.58037571	0.29831480	
0.65101469	0.35009008	0.35081425	0.64807520	0.30195148	0.58640774	0.57995224	0.29775504	
0.65115533	0.35093791	0.34995393	0.64794618	0.30165923	0.58714540	0.58011160	0.29690324	
0.65129484	0.35077957	0.34910395	0.64881926	0.30136931	0.58689451	0.58026970	0.29686922	
0.65078220	0.35027206	0.34961318	0.64933136	0.30078080	0.58641606	0.58082842	0.29713263	
0.65062385	0.34942040	0.35046801	0.64948762	0.29989844	0.58652928	0.58161136	0.29688107	
0.65146483	0.34857891	0.35031340	0.64964263	0.29983167	0.58664158	0.58140774	0.29663154	
0.65194897	0.34909183	0.34980900	0.64914495	0.30006471	0.58715016	0.58097556	0.29608691	
0.65208122	0.34994871	0.34895983	0.64900415	0.29978759	0.58788100	0.58112735	0.29525174	
0.65221244	0.34979926	0.34812088	0.64986552	0.29951265	0.58762242	0.58127789	0.29523354	
0.65234259	0.34965098	0.34729198	0.65071655	0.29923995	0.58655097	0.58142728	0.29602170	
0.65247170	0.34950391	0.34647302	0.65155737	0.29896943	0.58549235	0.58157545	0.29679869	
0.65259979	0.34935799	0.34566384	0.65238816	0.29870105	0.58444637	0.58172545	0.29756641	
0.65237798	0.35056856	0.34452100	0.65255875	0.29873465	0.58283207	0.58164277	0.29886539	
0.65115108	0.35177175	0.34438759	0.65272696	0.29879802	0.58124016	0.58156056	0.30014634	
